0/0,-0.915153593877933,-0.03213505552047228,0.6634420636404805,0.9996220468311298,0.002319923125745363,-0.005930094600494467,0.026743511808706946
0/1,0.06170234622697698,-0.008246241693158046,0.6229144311424499,0.9997929412043708,0.00899837108272646,0.005406119395055857,0.017432094218927597
0/2,1.0733658900583545,-0.07700476354270158,0.6247378153668995,0.9998595641347654,0.002466378259069971,0.004656857800988913,0.01590857196424563
0/3,1.0040586422584759,0.9399067198714716,0.6263680936600121,0.99920164095375,0.0065848006190857445,0.0065063068319321,0.03886372457123661
0/4,0.9895620530793314,2.0268273446994844,0.6294547403762183,0.9997569633430464,0.0012418226892173458,0.020833523694086035,0.007101859896328931
1/0,-0.905214570356454,-0.05870890073201433,0.6708316177340913,0.9997397213075774,0.008239377939229266,0.019648530317514318,0.00815705506808345
0/5,2.0919441758769497,1.9572674747774335,0.6418676496415294,0.9997538568251138,0.00142728693317753,0.016149731793934776,0.015145123911818426
1/1,0.17414472987281904,-0.038904343111618805,0.6258150119748269,0.9998220119417719,0.007738609738228921,0.01276403384667121,0.011538535261801668
1/2,1.0855142866865415,-0.09515020282416525,0.6264555824508505,0.9990180754046772,-0.001298793979227027,0.021730386421498854,0.03858741316681664
0/6,2.0268955891336207,1.0480382366469503,0.6339738077041688,0.9997448583655745,0.014915362666750817,-0.0010097747975202813,0.016933117934246438
1/3,0.9928430472243986,-1.1438596689073655,0.6145589845398463,0.9991856228694832,-0.005025757467950328,0.022769915059674576,0.03292967933295937
0/7,2.0197652158756316,0.19086810318246736,0.6258630868666897,0.9997389084070417,0.0046860410970135545,0.02003833917112434,0.009930810601188745
2/0,-1.2018700180019422,0.1410687759115118,0.6691592513801823,0.9989055034653624,-0.002744546402331809,0.02654672040124916,-0.03841268342089886
1/4,1.1396991670150813,-2.0831376413873803,0.6147293861079098,0.9995987997933512,0.003637054085158397,0.02800732068351287,0.00214505883471596
2/1,-0.9634311392232344,1.1345695960185649,0.632249141991103,0.9996430590659283,0.016133591245812123,0.02087100659991885,-0.004226438019442606
1/5,2.074949279561926,-2.0044830429433875,0.6228083196224479,0.9980332574928928,-0.015197501751742526,0.020178494240046793,0.05737143234080282
2/2,-1.0158098644339213,2.0615732158955833,0.6425503368191633,0.9995910690227771,-0.013035930030852912,0.016565055415824943,-0.01932247906463251
1/6,2.000412288377981,-1.0392348579155586,0.6183500514920509,0.9997644021151373,0.004424538446016145,0.019512003389955943,0.008416973720537282
2/3,0.05930574563510793,1.9985450867492605,0.6387814524666033,0.9995856659988869,-0.005886035808251028,0.015716484020231423,-0.023384675368018963
3/0,-1.1953794105554907,0.03397635513957939,0.6734928854437193,0.9993068841458952,-0.03554053528105509,-0.009941879468390001,-0.004876544185645408
1/7,2.022149183553874,-0.11189555751279552,0.6323875865797242,0.9996452857086681,0.0029660327649964078,0.00960094243293445,0.024664292296190975
2/4,1.0603170644481092,2.006554716488843,0.6248148591169251,0.999587778840839,-0.0162279356705642,0.01837459809865808,-0.014943247325222746
3/1,-0.9383331746296593,-0.8152805215316754,0.6329969986804838,0.9987277137660726,-0.03742319354731543,-0.0048028081575127324,-0.033457306737333346
2/5,2.0465175498690136,2.0230076840786264,0.6473432928465325,0.9968778609491183,-0.005009885572065452,0.02722776994857556,-0.0739464667154053
3/2,-0.9487994751440979,-2.0529335016831642,0.6252512894111043,0.998609553141929,-0.028281769633398884,0.0014066449557796421,-0.04446485387414159
2/6,2.014078116317664,1.007877215928231,0.630314900639458,0.9994674412594748,-0.02221718576984448,0.01589052533331932,-0.017852779148848714
3/3,0.06485395151255975,-1.995633377072199,0.615062342652031,0.9990722039732813,-0.037661992313854024,-0.01383901651084507,-0.01564567687682299
2/7,1.9605586811690159,0.08548210838335091,0.6307255012192279,0.9993116072364054,0.009809831048212645,0.02059226551293685,-0.029258117821252965
3/4,1.1053941896148773,-2.0294674410643587,0.6234159191178678,0.9992086746371673,-0.03823665378611913,-0.010946367476791449,-0.00039984514372222647
3/5,2.0325351596930737,-2.03087888514958197,0.6586899687304879,0.906846078663175409,-0.0201056438067157,0.0737090147991434,0.058287144982838594
3/6,2.0038071718727894,-0.9485614315173482,0.6323679157204789,0.9993783675044863,-0.03358802811035073,-0.004876338704703435,-0.009536469606898542
3/7,2.0350963871143586,0.041375293327180665,0.63354413367224,0.9994686001496887,-0.031320121253898214,-0.0052140993361697195,0.007374312684945138
