0/0,-0.8830803036689758,0.05811296030879021,0.014099430292844772
0/1,0.1426202654838562,0.08078557997941971,-4.161673132330179e-05
0/2,1.1996508836746216,0.01096282247453928,-0.004540851339697838
0/3,1.1655818223953247,1.0364110469818115,0.048589881509542465
0/4,1.1331692934036255,2.2910122871398926,-0.011123805306851864
1/0,-0.8780116438865662,-0.0972224771976471,-0.008403307758271694
0/5,2.3642072677612305,2.231494665145874,-0.003096158616244793
1/1,0.20632290840148926,-0.028264746069908142,-0.009554842486977577
1/2,1.1736544370651245,-0.11909585446119308,0.048006512224674225
0/6,2.2443954944610596,1.1989562511444092,0.008144539780914783
1/3,1.0152355432510376,-1.208433747291565,0.035182561725378036
0/7,2.2203617095947266,0.1460455060005188,-0.009336881339550018
2/0,-1.0875661373138428,0.09137675166130066,-0.056380946189165115
1/4,1.1227402687072754,-2.3014450073242188,-0.030443929135799408
2/1,-0.9074345231056213,1.159546971321106,0.0030021981801837683
1/5,2.06351900100708,-2.167282819747925,0.08215753734111786
2/2,-0.8451606631278992,2.017268657684326,-0.021103890612721443
1/6,2.0081310272216797,-1.1056485176086426,-0.015729131177067757
2/3,0.2200036197900772,1.9838474988937378,-0.039772409945726395
3/0,-1.0760610103607178,-0.12477158010005951,0.007291753776371479
1/7,1.888316035270691,-0.061805643141269684,0.02619105949997902
2/4,1.2683039903640747,2.039944887161255,-0.0223343875259161
3/1,-0.7923584580421448,-1.1470223665237427,-0.04926125332713127
2/5,2.322655200958252,2.0303897857666016,-0.1387944519519806
3/2,-0.8837748169898987,-2.5283124446868896,-0.07294894754886627
2/6,2.336703300476074,0.9521321058273315,-0.023855138570070267
3/3,0.1989734172821045,-2.4733927249908447,-0.022357847541570663
2/7,2.2010116577148438,-0.08638592064380646,-0.04722479730844498
3/4,1.2666220664978027,-2.5580272674560547,0.010131070390343666
3/5,2.1827778816223145,-2.4677987098693848,-0.04782869666814804
3/6,2.2418906688690186,-1.4264293909072876,-0.01823895238339901
3/7,2.2770490646362305,-0.3640068769454956,0.009632259607315063
0/0,-0.8830803036689758,0.058112964034080505,0.014099444262683392
0/1,0.13897597789764404,0.06848495453596115,0.006898253690451384
0/2,1.1928216218948364,-0.006301191635429859,0.02257440611720085
0/3,1.1213862895965576,1.0141767263412476,0.0809486135840416
0/4,1.0388233661651611,2.2634027004241943,0.014211740344762802
0/5,2.2464776039123535,2.2241158485412598,0.02086377516388893
0/6,2.1511213779449463,1.2266652584075928,0.011363315396010876
0/7,2.1301615238189697,0.21134436130523682,-0.025749923661351204
1/0,-0.8479475975036621,-0.03246881440281868,0.006463578902184963
1/1,0.2400372177362442,0.04359915107488632,0.0046440488658845425
1/2,1.2133561372756958,-0.042490437626838684,0.06988655775785446
1/3,1.0895360708236694,-1.1526668071746826,0.055509526282548904
1/4,1.229962944984436,-2.2609002590179443,-0.02108297124505043
1/5,2.184274196624756,-2.129706382751465,0.08635736256837845
1/6,2.1628222465515137,-1.0941108465194702,-0.035901229828596115
1/7,2.102479934692383,-0.07386168837547302,0.019259048625826836
2/0,-1.1733309030532837,0.18001464009284973,-0.027113890275359154
2/1,-1.02571439743042,1.2613621950149536,0.03706713765859604
2/2,-0.993869423866272,2.12907075881958,0.01646842435002327
2/3,0.07061845064163208,2.1440484523773193,-0.0076134162954986095
2/4,1.115392804145813,2.242187023162842,-0.004442666191607714
2/5,2.183485269546509,2.267164707183838,-0.14386993646621704
2/6,2.181619644165039,1.1558821201324463,-0.021184755489230156
2/7,2.038261890411377,0.08403726667165756,-0.0303458534181118
3/0,-1.1824305057525635,0.09062342345714569,0.01731063611805439
3/1,-0.8884713053703308,-0.9157944917678833,-0.027923235669732094
3/2,-0.9503659009933472,-2.285781145095825,-0.039530858397483826
3/3,0.12997189164161682,-2.181776523590088,0.009164689108729362
3/4,1.1997865438461304,-2.219780206680298,0.02591453492641449
3/5,2.1103320121765137,-2.1080286502838135,-0.04765532538294792
3/6,2.141627550125122,-1.0455464124679565,-0.0047510419972240925
3/7,2.134816884994507,0.03835718706250191,0.006622122600674629
