0/0,-0.8952138823895828,-0.056669126315286214,0.6631368908669182,0.9994928494561182,0.013640892603358675,0.025195407935996908,0.013898250034157567
0/1,0.07797201370619417,5.3174011990445776e-05,0.6212939285639234,0.9998242485016678,0.005162555081200325,0.014744778371105315,0.01036395889106516
0/2,1.0619918778943986,0.05201390656086553,0.624627767544397,0.9997811361155691,0.00735407096172507,0.018038863909735334,0.007628689048452515
0/3,1.0132437759196562,-0.8860659656597626,0.6210414949863624,0.9998777326350955,-0.000139478174791525,0.0013601147978093888,-0.015577240258660035
0/4,1.0356023589370158,-2.0327245616322127,0.6159016186478827,0.9996937839674019,0.0017844352679377304,0.004052914931294584,0.024346005180970836
0/5,0.04407090450917294,-1.9633296396974302,0.6095373883651648,0.999832097595973,0.01142086695234232,0.014277291566686933,0.0012244837334485716
0/6,-1.0375584158103197,-2.000120139518882,0.6207925804173977,0.9999561682368742,0.006625896740813555,0.004943965959108226,0.0043950310583085374
0/7,-1.0056552218733141,-0.9729115824491159,0.6226907542121787,0.9996454158657998,0.004405726665886091,0.0128171404992458,0.02292058071821683
0/8,-0.9853070267524886,0.029615374085648738,0.6327681829649204,0.9999041656531291,0.008984465276399834,0.006343323615445266,0.008408396917758793
0/9,-0.970337096494276,0.9462860249919643,0.6205675781138684,0.9997116782896256,0.011781544605478571,0.006393016079775587,-0.019921968864874136
0/10,-1.0071155832742524,2.0185138429638303,0.6400985394895335,0.9999758228431319,-0.00324753268163196,0.0058397019317743305,0.001924874549474475
0/11,0.03740195862370519,1.9940804069123104,0.6374883977867138,0.9999059562586562,0.004842668946604149,0.004609305608402533,0.011974201340559931
0/12,1.0784475358736891,2.002589815428091,0.6303726629654433,0.9998434303636682,0.0047412925184630965,0.0009438643093839725,-0.01702186899352
0/13,2.077197245721802,1.9448613373060364,0.6394297068665012,0.99985842445712,0.0018551678174802786,0.002864907338645741,0.01647670174627389
0/14,2.0093570084366106,0.9773100858323418,0.6293963893059754,0.9997670001875059,0.0016337998618563983,0.01979516562840187,0.00845147631075702
0/15,2.014064106220586,0.003373832500141065,0.6227835350287443,0.9999889664963673,-0.0011904581521764432,0.004526490874942749,-0.0004007184478436679
1/0,-0.9291514118384921,-0.03955274368593106,0.6698743903106168,0.9998677268704341,0.004224373220720002,0.010443682758278002,0.011730853519133487
1/1,0.03754140656840482,-0.02730264309402679,0.6262341700781184,0.9999450132201395,0.0020231472814662517,0.008831067302309219,0.005281066327421224
1/2,1.0915286245058633,-0.05326592746908185,0.6273136490043151,0.99979499801664,0.0004308449288615742,0.008794927679296119,0.018232541256504288
1/3,0.9562887672687891,0.9173265122237025,0.6237388101790162,0.9999510455259485,0.00025599140610832504,0.00959080070081513,0.0024202400459262365
1/4,1.0520909325571206,2.054974504231317,0.6404192141595195,0.9998517257832414,0.0024325110480930266,0.014475893078352332,0.009003213751695296
1/5,0.056841147940249075,1.9964665842454399,0.6434986162721122,0.9998705588257358,0.011525893755839955,0.00964163684889043,0.005749626554311051
1/6,-1.0607251313210726,1.9802958313401422,0.6442468006102211,0.9998359574395556,-0.0021111164183940305,0.012791871335576153,-0.012647902044580574
1/7,-0.9654362507401112,0.9608758216213913,0.6323190525360712,0.999845848390011,-0.004210384555915948,0.008207762353514792,-0.014939369340727354
1/8,-1.0182872111129115,-0.07327648712226847,0.6272965327087224,0.9998354603990147,0.0028794159596979407,0.0158505769261382,-0.00833788363615338
1/9,-1.0122303535558737,-1.0205618459070402,0.6238823937648833,0.9990893262586412,0.006019615816084216,0.011082818928130376,-0.0407609311239033
1/10,-1.0210118707632905,-2.0584673706453245,0.6222639908006875,0.999936275714665,0.007467426796104362,0.005416888238633419,0.0065068708870354664
1/11,-0.08155945711492835,-2.0066693894361367,0.6202609790469447,0.9998710167230203,0.0005313213920301978,0.012191074248412577,0.010442476886349758
1/12,0.9041337022123346,-2.015968204921796,0.6204527658313088,0.9999502043815099,0.0014589959582971,0.005950878741184435,-0.007877000087466487
1/13,2.0631349863951955,-1.9844523475665594,0.634162775327048,0.9995856911702514,-0.004354003965200699,0.010022637776916596,0.026627718436894928
1/14,1.992545678730914,-0.9408961658527485,0.6307860909191467,0.9998099587885093,0.0032373752660314558,0.01425040065133955,-0.012903169764931869
1/15,1.9819881851728984,0.12881410919239178,0.6327107328227964,0.9999401408583509,0.009956464016844984,0.004194291014760828,0.0017295801068939534
